AIRPORT_ID,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC_SEQ_ID2,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,LAT_DEGREES,LAT_HEMISPHERE,LAT_MINUTES,LAT_SECONDS,LATITUDE,LON_DEGREES,LON_HEMISPHERE,LON_MINUTES,LON_SECONDS,LONGITUDE,AIRPORT_START_DATE,AIRPORT_THRU_DATE,AIRPORT_IS_CLOSED,AIRPORT_IS_LATEST
11844,Edward G. Pitka Sr.,"Galena, AK",101,United States,US,Alaska,64,N,44,10,64.73611111,156,W,56,15,-156.93750000,7/1/2011 12:00:00 AM,9/30/2018 12:00:00 AM,0,0
11844,Galena Airport,"Galena, AK",101,United States,US,Alaska,64,N,44,11,64.73638889,156,W,55,54,-156.93166667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11845,Gambell Airport,"Gambell, AK",101,United States,US,Alaska,63,N,46,0,63.76666667,171,W,43,58,-171.73277778,7/1/2011 12:00:00 AM,,0,1
11845,Gambell Airport,"Gambell, AK",101,United States,US,Alaska,63,N,46,0,63.76666667,171,W,44,15,-171.73750000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11846,Gan International,"Gan Island, Maldives",75001,Maldives,MV,,0,S,41,40,-0.69444444,73,E,9,20,73.15555556,3/1/1977 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11846,Gan Island Airport,"Gan Island, Maldives",75001,Maldives,MV,,0,S,41,34,-0.69277778,73,E,9,6,73.15166667,4/1/2019 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
11846,Gan Island Airport,"Gan Island, Maldives",75001,Maldives,MV,,0,S,41,34,-0.69277778,73,E,9,7,73.15194444,10/1/2022 12:00:00 AM,,0,1
11846,Gan Island Airport,"Gan Island, Maldives",75001,Maldives,MV,,0,S,41,34,-0.69277778,73,E,9,9,73.15250000,3/1/2018 12:00:00 AM,3/31/2019 12:00:00 AM,0,0
11846,Gan Island Airport,"Gan Island, Maldives",75001,Maldives,MV,,0,S,41,36,-0.69333333,73,E,9,20,73.15555556,7/1/2011 12:00:00 AM,2/28/2018 12:00:00 AM,0,0
11847,Los Canos,"Guantanamo, Cuba",21901,Cuba,CU,,20,N,4,52,20.08111111,75,W,9,29,-75.15805556,1/1/1950 12:00:00 AM,,0,1
11848,Gao Airport,"Gao, Mali",54301,Mali,ML,,16,N,14,55,16.24861111,0,W,0,5,-0.00138889,9/1/1960 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11848,Gao Airport,"Gao, Mali",54301,Mali,ML,,16,N,14,55,16.24861111,0,W,0,5,-0.00138889,10/1/2018 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
11848,Gao Airport,"Gao, Mali",54301,Mali,ML,,16,N,14,55,16.24861111,0,W,0,19,-0.00527778,7/1/2011 12:00:00 AM,9/30/2018 12:00:00 AM,0,0
11848,Gao Airport,"Gao, Mali",54301,Mali,ML,,16,N,14,55,16.24861111,0,W,0,19,-0.00527778,10/1/2022 12:00:00 AM,,0,1
11849,Garaina Airport,"Garaina, Papua New Guinea",80401,Papua New Guinea,PG,,7,S,52,22,-7.87277778,147,E,8,16,147.13777778,7/1/2011 12:00:00 AM,12/31/2012 12:00:00 AM,0,0
11849,Garaina Airport,"Garaina, Papua New Guinea",80401,Papua New Guinea,PG,,7,S,52,22,-7.87277778,147,E,8,16,147.13777778,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
11849,Garaina Airport,"Garaina, Papua New Guinea",80401,Papua New Guinea,PG,,7,S,52,24,-7.87333333,147,E,8,15,147.13750000,9/1/1975 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11849,Garaina Airport,"Garaina, Papua New Guinea",80401,Papua New Guinea,PG,,7,S,52,36,-7.87666667,147,E,8,37,147.14361111,1/1/2013 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
11849,Garaina Airport,"Garaina, Papua New Guinea",80401,Papua New Guinea,PG,,7,S,52,36,-7.87666667,147,E,8,37,147.14361111,12/1/2017 12:00:00 AM,,0,1
11850,Gap Tallard,"Gap, France",42701,France,FR,,44,N,27,13,44.45361111,6,E,2,12,6.03666667,2/1/2013 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
11850,Gap Tallard,"Gap, France",42701,France,FR,,44,N,27,13,44.45361111,6,E,2,12,6.03666667,12/1/2017 12:00:00 AM,,0,1
11850,Tallard,"Gap, France",42701,France,FR,,44,N,27,13,44.45361111,6,E,2,12,6.03666667,7/1/2011 12:00:00 AM,1/31/2013 12:00:00 AM,0,0
11850,Tallard,"Gap, France",42701,France,FR,,44,N,27,13,44.45361111,6,E,2,12,6.03666667,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
11850,Tallard,"Gap, France",42701,France,FR,,44,N,27,14,44.45388889,6,E,2,13,6.03694444,3/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11851,Guwahati International,"Guwahati, India",73301,India,IN,,26,N,6,15,26.10416667,91,E,35,15,91.58750000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11851,Guwahati International,"Guwahati, India",73301,India,IN,,26,N,6,28,26.10777778,91,E,35,8,91.58555556,7/1/2011 12:00:00 AM,11/30/2012 12:00:00 AM,0,0
11851,Guwahati International,"Guwahati, India",73301,India,IN,,26,N,6,28,26.10777778,91,E,35,8,91.58555556,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
11851,Guwahati International,"Guwahati, India",73301,India,IN,,26,N,6,28,26.10777778,91,E,35,9,91.58583333,12/1/2012 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
11851,Guwahati International,"Guwahati, India",73301,India,IN,,26,N,6,28,26.10777778,91,E,35,9,91.58583333,12/1/2017 12:00:00 AM,10/31/2019 12:00:00 AM,0,0
11851,Lokpriya Gopinath Bordoloi International,"Guwahati, India",73301,India,IN,,26,N,6,28,26.10777778,91,E,35,9,91.58583333,11/1/2019 12:00:00 AM,,0,1
11852,Gangaw Airport,"Gangaw, Burma",70601,Burma,MM,,22,N,10,15,22.17083333,94,E,8,4,94.13444444,7/1/1977 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11852,Gangaw Airport,"Gangaw, Burma",70601,Burma,MM,,22,N,10,30,22.17500000,94,E,8,3,94.13416667,7/1/2011 12:00:00 AM,11/30/2013 12:00:00 AM,1,1
11853,Gaya Airport,"Gaya, India",73301,India,IN,,24,N,44,39,24.74416667,84,E,57,2,84.95055556,7/1/2011 12:00:00 AM,,0,1
11853,Gaya Airport,"Gaya, India",73301,India,IN,,24,N,44,48,24.74666667,84,E,56,45,84.94583333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11854,Wattisham,"Suffolk, United Kingdom",49301,United Kingdom,GB,,52,N,7,37,52.12694444,0,E,57,19,0.95527778,9/1/2015 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
11854,Wattisham,"Suffolk, United Kingdom",49301,United Kingdom,GB,,52,N,7,37,52.12694444,0,E,57,19,0.95527778,12/1/2017 12:00:00 AM,,0,1
11854,Wattisham,"Suffolk, United Kingdom",49301,United Kingdom,GB,,52,N,7,38,52.12722222,0,E,57,23,0.95638889,4/1/2001 12:00:00 AM,8/31/2015 12:00:00 AM,0,0
11854,Wattisham,"Suffolk, United Kingdom",49301,United Kingdom,GB,,52,N,7,38,52.12722222,0,E,57,23,0.95638889,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
11855,Goose Bay AAF,"Goose Bay, AK",101,United States,US,Alaska,61,N,23,42,61.39500000,149,W,50,30,-149.84166667,1/1/1950 12:00:00 AM,7/31/1979 12:00:00 AM,1,1
11856,Great Bend Municipal,"Great Bend, KS",6201,United States,US,Kansas,38,N,20,39,38.34416667,98,W,51,33,-98.85916667,7/1/2011 12:00:00 AM,,0,1
11856,Great Bend Municipal,"Great Bend, KS",6201,United States,US,Kansas,38,N,20,50,38.34722222,98,W,51,51,-98.86416667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11857,Gaborone Airport,"Gaborone, Botswana",51001,Botswana,BW,,24,S,39,15,-24.65416667,25,E,56,30,25.94166667,9/1/1966 12:00:00 AM,11/30/1984 12:00:00 AM,0,0
11857,New Gaborone International,"Gaborone, Botswana",51001,Botswana,BW,,24,S,33,19,-24.55527778,25,E,55,6,25.91833333,12/1/1984 12:00:00 AM,6/30/2001 12:00:00 AM,0,0
11857,Sir Seretse Khama International,"Gaborone, Botswana",51001,Botswana,BW,,24,S,33,11,-24.55305556,25,E,55,22,25.92277778,4/1/2012 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
11857,Sir Seretse Khama International,"Gaborone, Botswana",51001,Botswana,BW,,24,S,33,11,-24.55305556,25,E,55,22,25.92277778,12/1/2017 12:00:00 AM,,0,1
11857,Sir Seretse Khama International,"Gaborone, Botswana",51001,Botswana,BW,,24,S,33,19,-24.55527778,25,E,55,6,25.91833333,7/1/2001 12:00:00 AM,3/31/2012 12:00:00 AM,0,0
11857,Sir Seretse Khama International,"Gaborone, Botswana",51001,Botswana,BW,,24,S,33,19,-24.55527778,25,E,55,6,25.91833333,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
11858,Galesburg Municipal,"Galesburg, IL",4101,United States,US,Illinois,40,N,56,17,40.93805556,90,W,25,52,-90.43111111,7/1/2011 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
11858,Galesburg Municipal,"Galesburg, IL",4101,United States,US,Illinois,40,N,56,19,40.93861111,90,W,25,44,-90.42888889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11858,Harrel W Timmons Galesburg Regional,"Galesburg, IL",4101,United States,US,Illinois,40,N,56,17,40.93805556,90,W,25,52,-90.43111111,7/1/2025 12:00:00 AM,,0,1
11859,Galbraith Lake Airport,"Galbraith Lake, AK",101,United States,US,Alaska,68,N,28,45,68.47916667,149,W,29,24,-149.49000000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11859,Galbraith Lake Airport,"Galbraith Lake, AK",101,United States,US,Alaska,68,N,28,47,68.47972222,149,W,29,24,-149.49000000,7/1/2011 12:00:00 AM,,0,1
11860,Marie Galante Airport,"Marie Galante, Guadeloupe",23501,Guadeloupe,GP,,15,N,52,7,15.86861111,61,W,16,20,-61.27222222,7/1/2011 12:00:00 AM,3/31/2014 12:00:00 AM,0,0
11860,Marie Galante Airport,"Marie Galante, Guadeloupe",23501,Guadeloupe,GP,,15,N,52,7,15.86861111,61,W,16,20,-61.27222222,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
11860,Marie Galante Airport,"Marie Galante, Guadeloupe",23501,Guadeloupe,GP,,15,N,52,8,15.86888889,61,W,16,12,-61.27000000,4/1/2014 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
11860,Marie Galante Airport,"Marie Galante, Guadeloupe",23501,Guadeloupe,GP,,15,N,52,8,15.86888889,61,W,16,12,-61.27000000,12/1/2017 12:00:00 AM,,0,1
11860,Marie Galante Airport,"Marie Galante, Guadeloupe",23501,Guadeloupe,GP,,15,N,52,17,15.87138889,61,W,15,53,-61.26472222,9/1/1983 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11861,Gbangbatok Airport,"Gbangbatok, Sierra Leone",57101,Sierra Leone,SL,,7,N,48,0,7.80000000,12,W,22,0,-12.36666667,4/1/1961 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11861,Gbangbatok Airport,"Gbangbatok, Sierra Leone",57101,Sierra Leone,SL,,7,N,48,45,7.81250000,12,W,22,41,-12.37805556,7/1/2011 12:00:00 AM,6/30/2025 12:00:00 AM,1,1
11862,Great Barrington Airport,"Great Barrington, MA",1301,United States,US,Massachusetts,42,N,11,4,42.18444444,73,W,24,15,-73.40416667,12/1/1976 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11862,Walter J. Koladza,"Great Barrington, MA",1301,United States,US,Massachusetts,42,N,11,3,42.18416667,73,W,24,12,-73.40333333,7/1/2011 12:00:00 AM,,0,1
11863,Khashm El Girba Airport,"Khashm El Girba, Sudan",58301,Sudan,SD,,14,N,55,27,14.92416667,35,E,52,37,35.87694444,7/1/2011 12:00:00 AM,,0,1
11863,Khashm El Girba Airport,"Khashm El Girba, Sudan",58301,Sudan,SD,,14,N,55,35,14.92638889,35,E,53,20,35.88888889,1/1/1956 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11864,Guacamayas Airport,"Guacamayas, Colombia",32701,Colombia,CO,,2,N,17,0,2.28333333,74,W,57,0,-74.95000000,7/1/1978 12:00:00 AM,,0,1
11865,Gillette Campbell County,"Gillette, WY",8801,United States,US,Wyoming,44,N,20,56,44.34888889,105,W,32,22,-105.53944444,7/1/2011 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
11865,Gillette Campbell County,"Gillette, WY",8801,United States,US,Wyoming,44,N,21,5,44.35138889,105,W,31,30,-105.52500000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11865,Northeast Wyoming Regional,"Gillette, WY",8801,United States,US,Wyoming,44,N,20,50,44.34722222,105,W,32,29,-105.54138889,7/1/2025 12:00:00 AM,,0,1
11865,Northeast Wyoming Regional,"Gillette, WY",8801,United States,US,Wyoming,44,N,20,56,44.34888889,105,W,32,22,-105.53944444,10/1/2022 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
11866,Guernsey Airport,"Guernsey, United Kingdom",49301,United Kingdom,GB,,49,N,26,5,49.43472222,2,W,36,7,-2.60194444,10/1/2011 12:00:00 AM,6/30/2013 12:00:00 AM,0,0
11866,Guernsey Airport,"Guernsey, United Kingdom",49301,United Kingdom,GB,,49,N,26,6,49.43500000,2,W,36,7,-2.60194444,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
11866,Guernsey Airport,"Guernsey, United Kingdom",49301,United Kingdom,GB,,49,N,26,6,49.43500000,2,W,36,7,-2.60194444,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
11866,Guernsey Airport,"Guernsey, United Kingdom",49301,United Kingdom,GB,,49,N,26,6,49.43500000,2,W,36,10,-2.60277778,7/1/2013 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
11866,Guernsey Airport,"Guernsey, United Kingdom",49301,United Kingdom,GB,,49,N,26,6,49.43500000,2,W,36,10,-2.60277778,12/1/2017 12:00:00 AM,,0,1
11866,Guernsey Airport,"Guernsey, United Kingdom",49301,United Kingdom,GB,,49,N,26,10,49.43611111,2,W,36,10,-2.60277778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11867,Garden City Municipal,"Garden City, KS",6201,United States,US,Kansas,37,N,55,43,37.92861111,100,W,43,47,-100.72972222,1/1/1950 12:00:00 AM,4/30/1999 12:00:00 AM,0,0
11867,Garden City Regional,"Garden City, KS",6201,United States,US,Kansas,37,N,55,21,37.92250000,100,W,43,23,-100.72305556,7/1/2025 12:00:00 AM,,0,1
11867,Garden City Regional,"Garden City, KS",6201,United States,US,Kansas,37,N,55,39,37.92750000,100,W,43,28,-100.72444444,7/1/2011 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
11867,Garden City Regional,"Garden City, KS",6201,United States,US,Kansas,37,N,55,43,37.92861111,100,W,43,47,-100.72972222,5/1/1999 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11868,Owen Roberts International,"Grand Cayman, Cayman Islands",23301,Cayman Islands,KY,,19,N,17,33,19.29250000,81,W,21,29,-81.35805556,8/1/1962 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11868,Owen Roberts International,"Grand Cayman, Cayman Islands",23301,Cayman Islands,KY,,19,N,17,33,19.29250000,81,W,21,32,-81.35888889,7/1/2025 12:00:00 AM,,0,1
11868,Owen Roberts International,"Grand Cayman, Cayman Islands",23301,Cayman Islands,KY,,19,N,17,34,19.29277778,81,W,21,28,-81.35777778,7/1/2011 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
11869,Grand Canyon National Park,"Grand Canyon, AZ",8101,United States,US,Arizona,35,N,57,7,35.95194444,112,W,8,51,-112.14750000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11869,Grand Canyon National Park,"Grand Canyon, AZ",8101,United States,US,Arizona,35,N,57,8,35.95222222,112,W,8,49,-112.14694444,7/1/2011 12:00:00 AM,,0,1
11870,Municipal,"Greeneville, TN",5401,United States,US,Tennessee,36,N,11,29,36.19138889,82,W,49,0,-82.81666667,12/1/1975 12:00:00 AM,,0,1
11871,Donaldson Center,"Greenville, SC",3701,United States,US,South Carolina,34,N,45,30,34.75833333,82,W,22,35,-82.37638889,7/1/2011 12:00:00 AM,3/31/2015 12:00:00 AM,0,0
11871,Donaldson Center,"Greenville, SC",3701,United States,US,South Carolina,34,N,45,30,34.75833333,82,W,22,35,-82.37638889,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
11871,Donaldson Center,"Greenville, SC",3701,United States,US,South Carolina,34,N,45,30,34.75833333,82,W,22,36,-82.37666667,3/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11871,Donaldson Field,"Greenville, SC",3701,United States,US,South Carolina,34,N,45,30,34.75833333,82,W,22,35,-82.37638889,4/1/2015 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
11871,Donaldson Field,"Greenville, SC",3701,United States,US,South Carolina,34,N,45,30,34.75833333,82,W,22,35,-82.37638889,12/1/2017 12:00:00 AM,,0,1
11872,Gode Airport,"Gode, Ethiopia",52201,Ethiopia,ET,,5,N,54,8,5.90222222,43,E,37,42,43.62833333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11872,Gode Airport,"Gode, Ethiopia",52201,Ethiopia,ET,,5,N,56,5,5.93472222,43,E,34,41,43.57805556,7/1/2011 12:00:00 AM,,0,1
11873,Golden Horn Lodge Seaplane Base,"Golden Horn Lodge, AK",101,United States,US,Alaska,59,N,44,49,59.74694444,158,W,52,29,-158.87472222,1/1/1990 12:00:00 AM,,0,1
11874,Don Miguel Hidalgo International,"Guadalajara, Mexico",14801,Mexico,MX,,20,N,31,18,20.52166667,103,W,18,40,-103.31111111,7/1/2011 12:00:00 AM,2/29/2012 12:00:00 AM,0,0
11874,Don Miguel Hidalgo International,"Guadalajara, Mexico",14801,Mexico,MX,,20,N,31,26,20.52388889,103,W,18,45,-103.31250000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11874,Don Miguel Hidalgo y Costilla International,"Guadalajara, Mexico",14801,Mexico,MX,,20,N,31,18,20.52166667,103,W,18,40,-103.31111111,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
11874,Guadalajara International,"Guadalajara, Mexico",14801,Mexico,MX,,20,N,31,19,20.52194444,103,W,18,40,-103.31111111,10/1/2022 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
11874,Guadalajara International,"Guadalajara, Mexico",14801,Mexico,MX,,20,N,31,23,20.52305556,103,W,18,38,-103.31055556,7/1/2025 12:00:00 AM,,0,1
11874,Miguel Hidalgo y Costilla International,"Guadalajara, Mexico",14801,Mexico,MX,,20,N,31,18,20.52166667,103,W,18,40,-103.31111111,3/1/2012 12:00:00 AM,4/30/2013 12:00:00 AM,0,0
11874,Miguel Hidalgo y Costilla International,"Guadalajara, Mexico",14801,Mexico,MX,,20,N,31,19,20.52194444,103,W,18,40,-103.31111111,5/1/2013 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
11874,Miguel Hidalgo y Costilla International,"Guadalajara, Mexico",14801,Mexico,MX,,20,N,31,19,20.52194444,103,W,18,40,-103.31111111,12/1/2017 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
11875,Gardner Municipal,"Gardner, MA",1301,United States,US,Massachusetts,42,N,32,59,42.54972222,72,W,0,59,-72.01638889,6/1/1991 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11875,Gardner Municipal,"Gardner, MA",1301,United States,US,Massachusetts,42,N,33,0,42.55000000,72,W,0,58,-72.01611111,7/1/2011 12:00:00 AM,,0,1
11876,Gdansk Airport,"Gdansk, Poland",46701,Poland,PL,,54,N,22,39,54.37750000,18,E,27,58,18.46611111,5/1/1974 12:00:00 AM,4/30/2004 12:00:00 AM,0,0
11876,Gdansk Lech Walesa,"Gdansk, Poland",46701,Poland,PL,,54,N,22,19,54.37194444,18,E,28,19,18.47194444,2/1/2012 12:00:00 AM,2/29/2012 12:00:00 AM,0,0
11876,Gdansk Lech Walesa,"Gdansk, Poland",46701,Poland,PL,,54,N,22,34,54.37611111,18,E,28,19,18.47194444,3/1/2012 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
11876,Gdansk Lech Walesa,"Gdansk, Poland",46701,Poland,PL,,54,N,22,34,54.37611111,18,E,28,19,18.47194444,12/1/2017 12:00:00 AM,,0,1
11876,Gdansk Lech Walesa,"Gdansk, Poland",46701,Poland,PL,,54,N,22,39,54.37750000,18,E,27,58,18.46611111,5/1/2004 12:00:00 AM,1/31/2012 12:00:00 AM,0,0
11876,Gdansk Lech Walesa,"Gdansk, Poland",46701,Poland,PL,,54,N,22,39,54.37750000,18,E,27,58,18.46611111,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
11877,Gondar Airport,"Gondar, Ethiopia",52201,Ethiopia,ET,,12,N,30,52,12.51444444,37,E,26,44,37.44555556,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11877,Gondar Airport,"Gondar, Ethiopia",52201,Ethiopia,ET,,12,N,31,12,12.52000000,37,E,26,3,37.43416667,7/1/2011 12:00:00 AM,2/28/2017 12:00:00 AM,0,0
11877,Gonder,"Gondar, Ethiopia",52201,Ethiopia,ET,,12,N,31,12,12.52000000,37,E,26,3,37.43416667,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
11877,Gonder Atse Tewodros,"Gondar, Ethiopia",52201,Ethiopia,ET,,12,N,31,12,12.52000000,37,E,26,3,37.43416667,3/1/2017 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
11877,Gonder Atse Tewodros,"Gondar, Ethiopia",52201,Ethiopia,ET,,12,N,31,12,12.52000000,37,E,26,3,37.43416667,12/1/2017 12:00:00 AM,,0,1
11878,Grand Turk International,"Grand Turk, Turks and Caicos Islands",23401,Turks and Caicos Islands,TC,,21,N,26,38,21.44388889,71,W,8,33,-71.14250000,1/1/1950 12:00:00 AM,12/31/1984 12:00:00 AM,0,0
11878,Grand Turk International,"Grand Turk, Turks and Caicos Islands",28101,Turks and Caicos Islands,TC,,21,N,26,38,21.44388889,71,W,8,33,-71.14250000,1/1/1985 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11878,JAGS McCartney International,"Grand Turk, Turks and Caicos Islands",28101,Turks and Caicos Islands,TC,,21,N,26,40,21.44444444,71,W,8,32,-71.14222222,7/1/2011 12:00:00 AM,,0,1
11879,Dawson Community,"Glendive, MT",8401,United States,US,Montana,47,N,8,19,47.13861111,104,W,48,26,-104.80722222,7/1/2011 12:00:00 AM,,0,1
11879,Dawson Community,"Glendive, MT",8401,United States,US,Montana,47,N,8,20,47.13888889,104,W,48,25,-104.80694444,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11880,Gladwin Zettel Memorial,"Gladwin, MI",4301,United States,US,Michigan,43,N,58,7,43.96861111,84,W,28,26,-84.47388889,3/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11880,Gladwin Zettel Memorial,"Gladwin, MI",4301,United States,US,Michigan,43,N,58,14,43.97055556,84,W,28,30,-84.47500000,7/1/2011 12:00:00 AM,,0,1
11881,Magadan Airport,"Magadan, Russia",77001,Russia,RU,,59,N,54,39,59.91083333,150,E,43,13,150.72027778,8/1/2017 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
11881,Magadan Airport,"Magadan, Russia",77001,Russia,RU,,59,N,54,39,59.91083333,150,E,43,13,150.72027778,12/1/2017 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
11881,Magadan Airport,"Magadan, Russia",77001,Russia,RU,,59,N,54,40,59.91111111,150,E,43,30,150.72500000,5/1/2015 12:00:00 AM,5/31/2015 12:00:00 AM,0,0
11881,Magadan Airport,"Magadan, Russia",77001,Russia,RU,,59,N,54,40,59.91111111,150,E,43,30,150.72500000,8/1/2015 12:00:00 AM,7/31/2017 12:00:00 AM,0,0
11881,Magadan Sokol,"Magadan, Russia",77001,Russia,RU,,59,N,54,40,59.91111111,150,E,43,30,150.72500000,6/1/2015 12:00:00 AM,7/31/2015 12:00:00 AM,0,0
11881,Sokol,"Magadan, Russia",77001,Russia,RU,,59,N,54,36,59.91000000,150,E,43,0,150.71666667,1/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11881,Sokol,"Magadan, Russia",77001,Russia,RU,,59,N,54,39,59.91083333,150,E,43,13,150.72027778,7/1/2011 12:00:00 AM,10/31/2011 12:00:00 AM,0,0
11881,Sokol,"Magadan, Russia",77001,Russia,RU,,59,N,54,39,59.91083333,150,E,43,13,150.72027778,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
11881,Sokol,"Magadan, Russia",77001,Russia,RU,,59,N,54,39,59.91083333,150,E,43,13,150.72027778,10/1/2022 12:00:00 AM,,0,1
11881,Sokol,"Magadan, Russia",77001,Russia,RU,,59,N,54,40,59.91111111,150,E,43,14,150.72055556,11/1/2011 12:00:00 AM,7/31/2012 12:00:00 AM,0,0
11881,Sokol,"Magadan, Russia",77001,Russia,RU,,59,N,54,40,59.91111111,150,E,43,30,150.72500000,8/1/2012 12:00:00 AM,4/30/2015 12:00:00 AM,0,0
11881,Sokol,"Magadan, U.S.S.R.",78601,U.S.S.R.,SU,,59,N,54,36,59.91000000,150,E,43,0,150.71666667,3/1/1991 12:00:00 AM,12/31/1991 12:00:00 AM,0,0
11882,Magenta,"Noumea, New Caledonia",84601,New Caledonia,NC,,22,S,15,30,-22.25833333,166,E,28,22,166.47277778,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
11882,Magenta,"Noumea, New Caledonia",84601,New Caledonia,NC,,22,S,15,30,-22.25833333,166,E,28,22,166.47277778,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
11882,Magenta,"Noumea, New Caledonia",84601,New Caledonia,NC,,22,S,15,35,-22.25972222,166,E,28,15,166.47083333,10/1/1958 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
11882,Noumea Magenta,"Noumea, New Caledonia",84601,New Caledonia,NC,,22,S,15,28,-22.25777778,166,E,28,22,166.47277778,10/1/2011 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
11882,Noumea Magenta,"Noumea, New Caledonia",84601,New Caledonia,NC,,22,S,15,28,-22.25777778,166,E,28,22,166.47277778,12/1/2017 12:00:00 AM,,0,1
11883,Delaware Coastal,"Georgetown, DE",3101,United States,US,Delaware,38,N,41,15,38.68750000,75,W,21,34,-75.35944444,12/1/2015 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
11883,Delaware Coastal,"Georgetown, DE",3101,United States,US,Delaware,38,N,41,15,38.68750000,75,W,21,34,-75.35944444,10/1/2022 12:00:00 AM,,0,1
11883,Delaware Coastal,"Georgetown, DE",3101,United States,US,Delaware,38,N,41,16,38.68777778,75,W,21,34,-75.35944444,12/1/2017 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
